Year,Iowa Code Chapter,State,Company Name,Line of Insurance,Premiums Written,Losses Paid,Taxes Paid,NAIC Number,Iowa Company Code
2016,515.48,IL,AMEX Assurance Company,Commerical Multiple Peril (Non-liability portion),0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Commerical Multiple Peril (Liability portion),0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Mortgage Guaranty,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Ocean Marine,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Inland Marine,222025,103710,4711,27928,2010
2016,515.48,IL,AMEX Assurance Company,Financial Guaranty,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Medical Professional Liability,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Earthquake,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Group Accident and Health (b),135718,3512,3125,27928,2010
2016,515.48,IL,AMEX Assurance Company,Credit Accident and Health (Group and Individual),0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Collectively Renewable Accident and Health (b),0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Non-Cancelable Accident and Health (b),0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Guaranteed Renewable Accident and Health (b),0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Non-Renewable for Stated Reasons only (b),0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Other Accident only,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Medicare Title XVIII,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,All other Accident and Health (b),0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Federal Employees Health Benefits Program Premium (b),0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Workers Compensation,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Other Liability - Occcurence,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Other Liability - Claims Made,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Excess Workers Compensation,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Products Liability,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Private Passenger Auto No Fault (pip),0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Other Private Passenger Auto Liability,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Commercial Auto No Fault (pip),0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Other Commerical Auto Liability,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Private Passenger Physical Damage,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Commercial Auto Physical Damage,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Aircraft,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Fidelity,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Surety,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Burglary and Theft,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Boiler and Machinery,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Credit,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Warranty,0,0,0,27928,2010
2016,515.48,IL,AMEX Assurance Company,Aggregate Write-In,0,0,0,27928,2010
2016,515.48,PA,AmGUARD Insurance Company,Fire,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Allied Lines,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Multiple Peril Crop,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Federal Flood,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Private Crop,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Private Flood,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Farmowners Multiple Peril,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Homeowners Multiple Peril,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Commerical Multiple Peril (Non-liability portion),236062,0,5616,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Commerical Multiple Peril (Liability portion),98565,4808,2345,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Mortgage Guaranty,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Ocean Marine,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Inland Marine,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Financial Guaranty,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Medical Professional Liability,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Earthquake,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Group Accident and Health (b),0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Credit Accident and Health (Group and Individual),0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Collectively Renewable Accident and Health (b),0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Non-Cancelable Accident and Health (b),0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Guaranteed Renewable Accident and Health (b),0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Non-Renewable for Stated Reasons only (b),0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Other Accident only,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Medicare Title XVIII,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,All other Accident and Health (b),0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Federal Employees Health Benefits Program Premium (b),0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Workers Compensation,198766,57073,11479,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Other Liability - Occcurence,13858,0,330,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Other Liability - Claims Made,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Excess Workers Compensation,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Products Liability,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Private Passenger Auto No Fault (pip),0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Other Private Passenger Auto Liability,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Commercial Auto No Fault (pip),0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Other Commerical Auto Liability,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Private Passenger Physical Damage,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Commercial Auto Physical Damage,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Aircraft,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Fidelity,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Surety,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Burglary and Theft,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Boiler and Machinery,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Credit,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Warranty,0,0,0,42390,2875
2016,515.48,PA,AmGUARD Insurance Company,Aggregate Write-In,0,0,0,42390,2875
2016,515.48,RI,Amica Mutual Insurance Company,Fire,16478,27006,364,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Allied Lines,43568,7068,923,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Multiple Peril Crop,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Federal Flood,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Private Crop,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Private Flood,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Farmowners Multiple Peril,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Homeowners Multiple Peril,1240776,386325,27623,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Commerical Multiple Peril (Non-liability portion),0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Commerical Multiple Peril (Liability portion),0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Mortgage Guaranty,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Ocean Marine,3141,0,62,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Inland Marine,15913,6166,412,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Financial Guaranty,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Medical Professional Liability,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Earthquake,3276,0,99,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Group Accident and Health (b),0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Credit Accident and Health (Group and Individual),0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Collectively Renewable Accident and Health (b),0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Non-Cancelable Accident and Health (b),0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Guaranteed Renewable Accident and Health (b),0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Non-Renewable for Stated Reasons only (b),0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Other Accident only,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Medicare Title XVIII,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,All other Accident and Health (b),0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Federal Employees Health Benefits Program Premium (b),0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Workers Compensation,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Other Liability - Occcurence,78981,0,1460,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Other Liability - Claims Made,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Excess Workers Compensation,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Products Liability,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Private Passenger Auto No Fault (pip),0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Other Private Passenger Auto Liability,554882,246949,15295,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Commercial Auto No Fault (pip),0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Other Commerical Auto Liability,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Private Passenger Physical Damage,828762,314894,22605,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Commercial Auto Physical Damage,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Aircraft,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Fidelity,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Surety,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Burglary and Theft,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Boiler and Machinery,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Credit,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Warranty,0,0,0,19976,1718
2016,515.48,RI,Amica Mutual Insurance Company,Aggregate Write-In,0,0,0,19976,1718
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Fire,2898,0,154,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Allied Lines,7364,0,155,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Multiple Peril Crop,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Federal Flood,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Private Crop,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Private Flood,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Farmowners Multiple Peril,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Homeowners Multiple Peril,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Commerical Multiple Peril (Non-liability portion),7653,0,301,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Commerical Multiple Peril (Liability portion),4397,12000,178,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Mortgage Guaranty,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Ocean Marine,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Inland Marine,3655,0,114,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Financial Guaranty,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Medical Professional Liability,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Earthquake,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Group Accident and Health (b),0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Credit Accident and Health (Group and Individual),0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Collectively Renewable Accident and Health (b),0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Non-Cancelable Accident and Health (b),0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Guaranteed Renewable Accident and Health (b),0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Non-Renewable for Stated Reasons only (b),0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Other Accident only,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Medicare Title XVIII,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",All other Accident and Health (b),0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Federal Employees Health Benefits Program Premium (b),0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Workers Compensation,20771,2082497,829,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Other Liability - Occcurence,20153,0,485,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Other Liability - Claims Made,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Excess Workers Compensation,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Products Liability,3364,0,95,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Private Passenger Auto No Fault (pip),0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Other Private Passenger Auto Liability,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Commercial Auto No Fault (pip),0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Other Commerical Auto Liability,104321,0,2195,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Private Passenger Physical Damage,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Commercial Auto Physical Damage,21124,1599,474,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Aircraft,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Fidelity,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Surety,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Burglary and Theft,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Boiler and Machinery,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Credit,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Warranty,0,0,0,15954,2701
2016,515.48,KS,"AmTrust Insurance Company of Kansas, Inc.",Aggregate Write-In,0,0,0,15954,2701
2016,515.48,MI,Ansur America Insurance Company,Fire,0,0,0,10984,2891
2016,515.48,MI,Ansur America Insurance Company,Allied Lines,0,0,0,10984,2891
2016,515.48,MI,Ansur America Insurance Company,Multiple Peril Crop,0,0,0,10984,2891
2016,515.48,MI,Ansur America Insurance Company,Federal Flood,0,0,0,10984,2891
2016,515.48,MI,Ansur America Insurance Company,Private Crop,0,0,0,10984,2891
2016,515.48,MI,Ansur America Insurance Company,Private Flood,0,0,0,10984,2891
2016,515.48,MI,Ansur America Insurance Company,Farmowners Multiple Peril,0,0,0,10984,2891
2016,515.48,MI,Ansur America Insurance Company,Homeowners Multiple Peril,0,0,0,10984,2891
2016,515.48,MI,Ansur America Insurance Company,Commerical Multiple Peril (Non-liability portion),0,0,0,10984,2891
2016,515.48,MI,Ansur America Insurance Company,Commerical Multiple Peril (Liability portion),0,0,0,10984,2891
2016,515.48,MI,Ansur America Insurance Company,Mortgage Guaranty,0,0,0,10984,2891
2016,515.48,MI,Ansur America Insurance Company,Ocean Marine,0,0,0,10984,2891
2016,515.48,MI,Ansur America Insurance Company,Inland Marine,0,0,0,10984,2891
2016,515.48,MI,Ansur America Insurance Company,Financial Guaranty,0,0,0,10984,2891
2016,515.48,MI,Ansur America Insurance Company,Medical Professional Liability,0,0,0,10984,2891
2016,515.48,MI,Ansur America Insurance Company,Earthquake,0,0,0,10984,2891
2016,515.48,MI,Ansur America Insurance Company,Group Accident and Health (b),0,0,0,10984,2891
2016,515.48,MI,Ansur America Insurance Company,Credit Accident and Health (Group and Individual),0,0,0,10984,2891
2016,515.48,MI,Ansur America Insurance Company,Collectively Renewable Accident and Health (b),0,0,0,10984,2891
2016,515.48,MI,Ansur America Insurance Company,Non-Cancelable Accident and Health (b),0,0,0,10984,2891
2016,515.48,MI,Ansur America Insurance Company,Guaranteed Renewable Accident and Health (b),0,0,0,10984,2891
2016,515.48,MI,Ansur America Insurance Company,Non-Renewable for Stated Reasons only (b),0,0,0,10984,2891
